user_id,age_group,location,device_type,subscription_type,days_since_registration,total_purchases,avg_order_value,last_purchase_days,sessions_last_30_days,time_on_site_minutes,pages_per_session,cart_abandonment_rate,purchase_frequency,dar_promocion
USER-009636,26-35,Rosario,Mobile,Enterprise,245,48,345.81,105.0,25,,9.2,0.113,5.88,0
USER-009637,36-45,Cordoba,Desktop,Free,192,13,289.47,,30,80.9,11.4,0.213,2.03,0
USER-009638,,Cordoba,Mobile,Premium,361,48,393.53,130.0,27,40.1,13.4,0.297,3.99,1
USER-009639,46-55,La Plata,Mobile,Basic,204,38,436.75,123.0,5,56.2,14.5,0.564,5.59,0
USER-009640,,Mendoza,Desktop,Free,274,49,295.39,177.0,14,44.8,,0.122,5.36,0
USER-009641,26-35,La Plata,Mobile,Free,192,9,431.9,122.0,15,34.9,11.0,0.351,1.41,0
USER-009642,36-45,Buenos Aires,Mobile,Free,328,32,324.22,93.0,17,20.5,16.1,0.036,2.93,0
USER-009643,36-45,La Plata,Tablet,Free,178,25,,,11,34.5,8.5,0.282,,0
USER-009644,26-35,Buenos Aires,Mobile,Free,74,25,309.93,33.0,12,108.2,16.9,0.124,10.14,1
USER-009645,46-55,Buenos Aires,Tablet,Free,61,27,37.26,121.0,21,73.9,12.6,0.129,13.28,0
USER-009646,18-25,Cordoba,Mobile,Free,340,16,,55.0,24,,4.1,0.59,1.41,0
USER-009647,26-35,Cordoba,Desktop,Free,233,29,83.13,143.0,5,47.2,3.2,0.406,3.73,0
USER-009648,36-45,Cordoba,Mobile,Free,123,36,287.06,129.0,9,72.6,8.2,,8.78,0
USER-009649,26-35,Mendoza,Desktop,Free,123,9,89.51,31.0,22,54.0,6.6,,2.2,1
USER-009650,46-55,Cordoba,Mobile,Free,32,33,107.24,138.0,19,119.9,6.2,0.127,30.94,0
USER-009651,26-35,Rosario,Desktop,Free,30,36,181.22,94.0,16,11.6,3.0,0.318,36.0,0
USER-009652,46-55,Rosario,Mobile,Free,146,41,287.96,50.0,21,52.7,3.1,0.368,8.42,0
USER-009653,18-25,Rosario,Mobile,Free,263,50,358.26,145.0,26,10.9,18.6,0.653,5.7,0
USER-009654,18-25,La Plata,Mobile,Free,129,18,214.56,4.0,13,80.4,18.9,0.625,4.19,0
USER-009655,46-55,Otros,Desktop,Free,230,44,460.9,145.0,26,9.5,12.5,,5.74,0
USER-009656,26-35,Cordoba,Mobile,Free,50,45,145.15,,3,29.0,18.6,0.226,27.0,1
USER-009657,55+,Cordoba,Desktop,Free,68,45,294.64,48.0,11,24.5,6.8,0.695,,0
USER-009658,18-25,Rosario,Desktop,Premium,323,20,177.17,155.0,27,22.3,2.4,0.241,1.86,0
USER-009659,36-45,Mendoza,Mobile,Premium,264,34,240.05,139.0,22,104.7,3.3,0.06,,1
USER-009660,26-35,La Plata,Desktop,Basic,299,41,384.52,147.0,3,27.0,,0.687,4.11,1
USER-009661,18-25,Rosario,Desktop,Free,241,21,299.79,105.0,20,,,0.082,2.61,1
USER-009662,55+,Buenos Aires,Mobile,Free,126,39,395.51,35.0,0,101.3,,0.637,9.29,1
USER-009663,26-35,,Desktop,Basic,337,31,272.45,158.0,29,82.8,9.7,0.706,2.76,1
USER-009664,,Buenos Aires,Mobile,Basic,116,43,17.52,95.0,10,,1.7,0.24,11.12,1
USER-009665,18-25,Buenos Aires,Tablet,Basic,249,10,250.5,89.0,20,,7.2,0.362,1.2,0
USER-009666,36-45,Cordoba,Mobile,Free,21,41,214.1,123.0,1,111.5,15.9,0.648,41.0,1
USER-009667,,Otros,Mobile,Basic,224,49,,124.0,11,67.2,,0.466,,1
USER-009668,46-55,Buenos Aires,Mobile,Free,206,12,303.04,86.0,28,69.2,9.8,0.269,1.75,1
USER-009669,36-45,Buenos Aires,Mobile,Free,8,18,,33.0,24,33.5,6.6,0.302,18.0,0
USER-009670,55+,Cordoba,Desktop,Basic,216,3,327.94,16.0,19,5.8,3.7,0.074,0.42,0
USER-009671,18-25,Buenos Aires,Mobile,Premium,75,5,102.56,,22,10.6,9.9,,2.0,0
USER-009672,36-45,Cordoba,Desktop,Premium,97,0,378.81,999.0,15,108.3,15.1,,0.0,0
USER-009673,18-25,Otros,Mobile,Basic,42,7,59.12,99.0,23,83.2,3.3,0.177,5.0,1
USER-009674,26-35,Otros,Mobile,Free,34,49,127.55,119.0,17,29.8,4.3,0.408,43.24,0
USER-009675,46-55,Cordoba,Mobile,Free,156,47,105.1,178.0,3,58.5,11.7,0.415,9.04,0
USER-009676,46-55,Otros,Tablet,Basic,361,15,456.56,124.0,30,85.2,4.4,0.506,1.25,0
USER-009677,18-25,Buenos Aires,Mobile,Basic,101,29,476.34,,29,73.5,17.2,,8.61,0
USER-009678,36-45,Rosario,Mobile,Basic,344,49,447.63,17.0,28,118.9,15.5,0.611,4.27,1
USER-009679,36-45,,Desktop,Free,183,11,137.6,80.0,8,49.5,14.1,0.269,1.8,1
USER-009680,18-25,Cordoba,Desktop,Basic,289,18,115.2,173.0,17,77.3,4.3,0.767,1.87,0
USER-009681,36-45,Cordoba,Mobile,Basic,50,49,368.44,27.0,13,6.9,12.2,0.629,29.4,1
USER-009682,,Cordoba,Desktop,Free,167,46,417.07,83.0,6,16.7,17.8,0.136,8.26,1
USER-009683,18-25,Cordoba,Desktop,Basic,118,29,49.72,53.0,22,29.2,19.4,0.385,7.37,0
USER-009684,26-35,Buenos Aires,Mobile,Enterprise,66,36,411.6,159.0,13,83.6,13.1,,16.36,1
USER-009685,36-45,Buenos Aires,Desktop,Basic,303,31,253.96,131.0,2,112.5,5.8,0.298,3.07,0
USER-009686,36-45,Mendoza,Mobile,Premium,80,29,19.61,1.0,15,84.8,4.3,0.091,,0
USER-009687,26-35,Rosario,Desktop,Premium,111,16,212.31,136.0,16,52.2,11.9,0.072,4.32,1
USER-009688,26-35,Rosario,Mobile,Basic,209,30,371.47,8.0,24,48.8,11.0,0.597,4.31,0
USER-009689,36-45,Buenos Aires,Desktop,Premium,333,18,391.64,27.0,20,22.3,8.5,0.233,1.62,1
USER-009690,36-45,Rosario,Tablet,Enterprise,239,33,261.51,143.0,3,16.0,15.2,,4.14,0
USER-009691,18-25,Rosario,Desktop,Basic,23,19,264.07,27.0,25,78.5,2.5,0.543,,0
USER-009692,18-25,Cordoba,Mobile,Premium,201,35,,32.0,27,112.6,18.8,0.579,5.22,1
USER-009693,18-25,Rosario,Mobile,Free,364,17,,22.0,10,21.2,17.3,0.409,1.4,1
USER-009694,36-45,Buenos Aires,Mobile,Premium,289,25,448.54,19.0,6,2.4,15.4,0.229,,1
USER-009695,26-35,Rosario,Desktop,Premium,336,25,301.63,25.0,24,,7.1,,2.23,0
USER-009696,18-25,Cordoba,Mobile,Free,277,45,26.02,116.0,25,62.7,,0.273,4.87,0
USER-009697,46-55,Buenos Aires,Mobile,Basic,11,29,404.79,79.0,12,109.8,14.6,0.035,29.0,0
USER-009698,26-35,Cordoba,Mobile,Basic,211,49,322.52,73.0,8,2.6,11.5,,6.97,0
USER-009699,36-45,Buenos Aires,Mobile,Basic,166,26,29.99,166.0,12,95.9,6.9,,4.7,0
USER-009700,18-25,Buenos Aires,Mobile,Basic,294,14,416.22,,29,109.9,17.1,0.27,1.43,0
USER-009701,26-35,Buenos Aires,Tablet,Enterprise,111,49,25.9,134.0,0,,17.1,,13.24,1
USER-009702,26-35,Cordoba,Mobile,Free,245,7,71.74,,3,80.9,,0.367,0.86,0
USER-009703,26-35,Cordoba,Mobile,Basic,66,10,298.15,54.0,3,90.7,11.2,0.15,4.55,1
USER-009704,36-45,Otros,Desktop,Free,179,43,341.14,57.0,24,68.6,17.4,0.717,7.21,1
USER-009705,26-35,Mendoza,Mobile,Basic,91,18,478.26,129.0,13,,6.7,,5.93,0
USER-009706,26-35,La Plata,Desktop,Premium,230,30,391.35,,28,80.6,9.2,0.072,3.91,1
USER-009707,,Cordoba,Mobile,Premium,214,15,158.42,13.0,18,53.9,2.8,0.113,2.1,0
USER-009708,36-45,Cordoba,Desktop,Free,328,18,,150.0,4,6.5,2.2,0.069,,0
USER-009709,26-35,Mendoza,Mobile,Premium,46,0,,999.0,4,94.3,9.7,0.29,0.0,0
USER-009710,46-55,Cordoba,Desktop,Free,112,33,410.6,6.0,18,66.8,1.2,0.284,8.84,1
USER-009711,18-25,Otros,Tablet,Premium,89,11,412.02,118.0,13,69.4,18.1,0.727,3.71,1
USER-009712,26-35,Rosario,Mobile,Basic,161,43,258.45,133.0,6,94.4,17.0,0.788,8.01,0
USER-009713,18-25,Mendoza,Mobile,Basic,120,33,,93.0,5,98.2,13.8,0.281,8.25,1
USER-009714,46-55,,Mobile,Premium,350,22,165.28,144.0,1,7.8,7.7,0.463,,0
USER-009715,26-35,Rosario,Mobile,Free,105,30,459.94,,23,34.5,7.4,0.548,8.57,1
USER-009716,36-45,Buenos Aires,Mobile,Premium,68,18,466.13,137.0,25,74.7,12.9,0.024,7.94,0
USER-009717,46-55,,Tablet,Free,90,26,393.12,,1,62.7,16.2,0.618,8.67,1
USER-009718,26-35,Cordoba,Desktop,Free,256,45,478.01,58.0,1,55.3,15.2,0.476,5.27,1
USER-009719,18-25,Cordoba,Mobile,Premium,282,24,293.63,120.0,7,40.5,3.6,0.451,,0
USER-009720,36-45,Buenos Aires,Mobile,Basic,334,40,249.03,92.0,9,61.0,2.6,0.469,3.59,1
USER-009721,46-55,Cordoba,Desktop,,219,45,436.49,131.0,29,108.1,12.2,0.656,6.16,1
USER-009722,18-25,Cordoba,Mobile,Free,272,48,35.37,26.0,1,60.1,12.9,0.202,5.29,1
USER-009723,46-55,Rosario,Desktop,Free,172,8,77.47,14.0,12,118.6,6.6,0.37,,1
USER-009724,18-25,Buenos Aires,Mobile,Premium,171,31,263.09,35.0,14,78.9,10.7,,5.44,1
USER-009725,36-45,Otros,Mobile,Basic,88,11,112.75,,30,23.7,,0.739,3.75,0
USER-009726,18-25,Cordoba,Desktop,Premium,153,38,99.0,,17,65.4,3.9,0.428,7.45,1
USER-009727,26-35,Buenos Aires,Desktop,Free,204,27,420.71,94.0,1,16.2,,,3.97,0
USER-009728,36-45,Rosario,,Free,159,36,45.34,,23,118.5,19.8,0.322,6.79,0
USER-009729,26-35,La Plata,Mobile,Free,216,28,125.8,,12,16.4,10.2,0.152,3.89,1
USER-009730,26-35,Rosario,Mobile,Basic,133,26,84.47,131.0,7,41.6,19.8,0.735,5.86,1
USER-009731,36-45,Rosario,Mobile,Free,292,5,,101.0,13,63.0,10.8,0.179,0.51,0
USER-009732,46-55,Cordoba,Mobile,Premium,277,10,323.95,161.0,29,22.8,4.3,0.694,1.08,0
USER-009733,26-35,La Plata,Desktop,Premium,168,23,254.1,92.0,24,72.6,,0.028,4.11,0
USER-009734,36-45,Rosario,Tablet,Basic,252,21,185.42,30.0,27,2.7,8.5,0.058,2.5,1
USER-009735,36-45,Otros,Desktop,Free,244,50,405.74,,3,,1.0,0.142,6.15,1
USER-009736,46-55,Cordoba,Mobile,Enterprise,57,49,,47.0,20,67.3,13.6,0.111,25.79,0
USER-009737,36-45,Buenos Aires,Desktop,Premium,118,45,,16.0,28,115.0,1.6,0.261,11.44,0
USER-009738,,Mendoza,Mobile,Basic,69,42,479.45,34.0,27,76.3,4.0,0.277,18.26,0
USER-009739,26-35,Cordoba,Mobile,Free,99,14,29.14,178.0,2,24.4,2.5,0.117,4.24,1
USER-009740,18-25,La Plata,Desktop,Free,269,31,398.81,93.0,0,18.8,19.8,0.679,3.46,1
USER-009741,,Buenos Aires,Mobile,Premium,365,15,122.55,161.0,5,32.1,,0.557,,0
USER-009742,,Rosario,Mobile,Basic,124,15,244.26,136.0,12,,15.1,0.468,,1
USER-009743,26-35,Cordoba,Mobile,Premium,88,41,290.82,101.0,26,55.0,14.9,,13.98,0
USER-009744,18-25,Buenos Aires,Mobile,Enterprise,317,16,85.06,148.0,24,43.2,1.3,0.059,,1
USER-009745,36-45,Cordoba,Desktop,Basic,46,30,124.33,85.0,13,99.3,9.0,0.7,19.57,0
USER-009746,26-35,Rosario,Desktop,Basic,303,22,133.9,118.0,8,1.6,3.3,0.244,2.18,1
USER-009747,36-45,Buenos Aires,Mobile,Free,175,25,124.33,13.0,28,90.5,4.3,0.165,4.29,0
USER-009748,18-25,Buenos Aires,Mobile,Premium,63,50,233.21,98.0,7,4.2,14.3,0.141,23.81,1
USER-009749,,Buenos Aires,Mobile,Free,305,29,179.47,2.0,21,53.7,,0.648,2.85,0
USER-009750,26-35,Otros,Desktop,Basic,357,13,134.45,,21,9.6,16.0,0.435,1.09,0
USER-009751,36-45,Cordoba,Mobile,Basic,261,12,56.82,90.0,10,102.5,12.6,0.749,1.38,1
USER-009752,26-35,Mendoza,Mobile,Premium,352,30,456.81,164.0,24,111.4,9.8,0.407,2.56,0
USER-009753,36-45,La Plata,Mobile,Free,52,35,379.68,,2,9.4,3.8,,20.19,1
USER-009754,18-25,Buenos Aires,Mobile,Basic,173,19,122.87,67.0,4,40.7,20.0,0.397,,0
USER-009755,46-55,Buenos Aires,Desktop,Basic,186,11,416.22,73.0,9,36.8,4.1,0.796,1.77,0
USER-009756,46-55,Buenos Aires,Desktop,Free,237,49,213.59,104.0,30,45.2,18.6,0.375,,1
USER-009757,18-25,Cordoba,Mobile,Basic,220,18,12.2,12.0,4,99.8,7.1,0.778,2.45,1
USER-009758,26-35,Buenos Aires,Mobile,Free,57,26,240.56,148.0,8,116.0,4.6,0.046,13.68,1
USER-009759,18-25,Buenos Aires,Mobile,Premium,252,41,170.4,49.0,4,8.7,5.4,0.198,4.88,1
USER-009760,26-35,Otros,Mobile,Premium,358,17,290.81,115.0,3,60.0,4.5,0.162,1.42,0
USER-009761,36-45,Buenos Aires,Mobile,,32,23,108.51,140.0,3,,2.9,0.471,21.56,1
USER-009762,46-55,Mendoza,Mobile,Basic,280,17,66.04,14.0,29,55.6,3.5,0.499,1.82,1
USER-009763,46-55,Rosario,Desktop,Premium,26,25,65.61,,15,11.3,5.2,0.695,25.0,0
USER-009764,18-25,Mendoza,Mobile,Basic,4,23,68.71,,12,25.0,9.8,0.293,23.0,1
USER-009765,36-45,La Plata,Mobile,Free,21,25,389.56,54.0,11,4.3,10.8,0.564,25.0,1
USER-009766,36-45,Buenos Aires,Mobile,Free,160,20,103.78,179.0,1,27.0,,0.764,3.75,0
USER-009767,55+,Buenos Aires,Mobile,Free,25,15,149.27,22.0,14,116.4,11.4,0.598,15.0,1
USER-009768,18-25,La Plata,Mobile,Enterprise,33,46,308.59,47.0,2,3.6,,0.082,41.82,1
USER-009769,18-25,Otros,Tablet,Free,47,13,,106.0,21,5.7,14.8,0.21,,0
USER-009770,18-25,Buenos Aires,Desktop,Free,17,1,213.67,155.0,10,89.9,6.7,0.628,1.0,0
USER-009771,36-45,Otros,Mobile,Free,245,19,265.66,,26,61.9,12.1,0.596,2.33,0
USER-009772,18-25,Buenos Aires,Mobile,Basic,225,12,,,24,10.8,4.3,0.056,1.6,1
USER-009773,46-55,,Mobile,Basic,159,39,129.69,115.0,15,78.3,7.6,,,0
USER-009774,36-45,Mendoza,Tablet,Enterprise,180,48,430.59,,15,111.7,3.0,0.783,8.0,1
USER-009775,46-55,Otros,Desktop,Free,116,8,389.73,76.0,17,20.2,3.5,0.028,2.07,1
USER-009776,55+,Cordoba,Mobile,Free,98,45,27.59,88.0,11,43.9,1.6,0.291,13.78,0
USER-009777,46-55,Mendoza,Mobile,Free,200,7,446.54,157.0,6,37.1,8.2,0.694,1.05,1
USER-009778,36-45,Mendoza,Mobile,Free,114,17,355.08,113.0,5,13.8,2.4,0.615,4.47,1
USER-009779,36-45,Buenos Aires,Tablet,Premium,139,0,464.95,999.0,26,52.7,9.6,0.316,0.0,0
USER-009780,36-45,Buenos Aires,Mobile,Premium,302,13,223.77,44.0,30,54.8,19.6,0.601,1.29,0
USER-009781,18-25,Cordoba,Mobile,Basic,329,5,423.9,51.0,4,23.0,12.0,0.251,0.46,0
USER-009782,18-25,Cordoba,Tablet,Enterprise,220,10,385.17,17.0,22,40.5,8.8,0.47,1.36,1
USER-009783,18-25,Rosario,Mobile,Free,310,28,490.45,108.0,20,49.9,14.1,0.225,2.71,0
USER-009784,26-35,,Desktop,Basic,52,4,154.38,,9,39.0,8.2,,2.31,1
USER-009785,26-35,Buenos Aires,Mobile,Free,193,46,331.99,,4,62.5,,,7.15,1
USER-009786,36-45,Cordoba,Desktop,Free,220,26,156.1,8.0,19,,18.6,0.76,3.55,1
USER-009787,26-35,Buenos Aires,Desktop,Free,120,0,54.79,999.0,0,9.1,1.9,0.521,0.0,0
USER-009788,26-35,Rosario,Mobile,Free,224,9,310.98,101.0,12,60.2,6.1,0.599,1.21,1
USER-009789,18-25,Cordoba,Mobile,Free,165,31,,145.0,8,,3.5,0.278,5.64,1
USER-009790,,Buenos Aires,Mobile,Free,23,35,349.16,91.0,7,42.8,13.1,0.196,35.0,1
USER-009791,18-25,Cordoba,Desktop,Free,261,11,385.61,,23,91.1,18.0,0.074,1.26,1
USER-009792,36-45,Rosario,Mobile,Basic,346,35,342.5,153.0,24,,,0.543,3.03,1
USER-009793,,Cordoba,Mobile,Free,253,28,323.39,24.0,9,55.1,18.1,0.787,3.32,1
USER-009794,18-25,Mendoza,Desktop,Basic,357,33,,104.0,30,,1.2,0.003,2.77,1
USER-009795,26-35,Rosario,Mobile,Basic,261,27,259.0,19.0,4,,10.3,,3.1,0
USER-009796,26-35,La Plata,Desktop,Free,9,7,247.45,10.0,1,112.0,,0.516,7.0,0
USER-009797,26-35,Cordoba,Tablet,Basic,229,10,360.5,40.0,1,65.1,1.7,0.543,1.31,0
USER-009798,18-25,Buenos Aires,Mobile,Free,143,50,246.14,19.0,1,33.6,1.6,0.531,10.49,0
USER-009799,26-35,Buenos Aires,Mobile,Free,190,14,290.24,34.0,6,36.8,,0.433,2.21,0
USER-009800,26-35,La Plata,Mobile,Free,137,3,164.21,160.0,9,,15.6,0.252,0.66,0
USER-009801,46-55,Buenos Aires,Mobile,Premium,181,16,262.56,48.0,5,19.5,17.1,0.219,2.65,1
USER-009802,18-25,Rosario,Mobile,Basic,191,26,196.08,124.0,21,2.6,1.2,0.273,4.08,1
USER-009803,26-35,Mendoza,,Basic,10,38,,38.0,20,52.0,18.7,,38.0,1
USER-009804,18-25,Mendoza,Desktop,Premium,193,20,75.46,8.0,5,23.8,9.1,0.472,3.11,0
USER-009805,18-25,La Plata,Desktop,Basic,18,26,302.67,,17,21.5,9.0,0.155,26.0,1
USER-009806,18-25,Buenos Aires,Mobile,Premium,21,5,241.11,171.0,23,93.7,4.3,0.192,5.0,1
USER-009807,26-35,La Plata,Mobile,Free,166,14,376.31,154.0,5,77.7,,0.774,2.53,0
USER-009808,26-35,,Mobile,Free,299,12,277.05,103.0,1,99.4,3.7,0.693,1.2,1
USER-009809,18-25,Buenos Aires,Mobile,Free,67,44,487.94,38.0,23,81.5,19.4,0.496,19.7,1
USER-009810,18-25,Rosario,Mobile,Basic,202,20,370.18,,30,,4.9,0.216,2.97,0
USER-009811,18-25,Rosario,Desktop,Basic,249,25,352.66,,1,76.9,,0.183,3.01,0
USER-009812,26-35,Cordoba,Mobile,Basic,322,48,433.32,138.0,25,22.5,,0.519,4.47,1
USER-009813,36-45,Mendoza,Desktop,Premium,190,14,,,6,62.6,11.3,0.714,2.21,0
USER-009814,36-45,Buenos Aires,Desktop,Basic,59,48,227.66,153.0,3,5.8,18.4,0.142,24.41,0
USER-009815,18-25,Cordoba,Mobile,Enterprise,350,2,462.05,147.0,22,66.0,,0.712,0.17,1
USER-009816,55+,Cordoba,Mobile,Free,14,16,324.98,,22,76.2,12.7,0.488,16.0,0
USER-009817,36-45,Cordoba,Mobile,Premium,109,40,227.67,158.0,1,52.9,15.7,0.779,11.01,1
USER-009818,26-35,Mendoza,Desktop,Free,18,0,400.93,999.0,13,112.1,18.7,0.693,0.0,1
USER-009819,55+,Mendoza,Tablet,Free,121,26,366.37,,22,85.6,12.2,0.78,6.45,0
USER-009820,46-55,Buenos Aires,Tablet,Basic,4,15,271.28,49.0,11,82.2,2.1,0.554,15.0,0
USER-009821,36-45,Rosario,Desktop,Basic,201,1,245.95,127.0,21,65.5,19.5,0.582,,1
USER-009822,46-55,Buenos Aires,Mobile,Premium,170,38,,,17,28.3,5.9,0.247,,0
USER-009823,36-45,La Plata,Desktop,Free,306,27,213.47,144.0,22,84.9,2.6,0.791,2.65,0
USER-009824,18-25,Buenos Aires,Mobile,Basic,137,10,406.82,,19,57.7,5.7,0.065,2.19,0
USER-009825,18-25,Buenos Aires,,Free,33,33,476.64,131.0,9,35.4,19.2,,30.0,1
USER-009826,18-25,Buenos Aires,Mobile,Free,178,50,56.59,31.0,5,81.0,7.2,,8.43,1
USER-009827,46-55,Cordoba,Mobile,Basic,77,1,,73.0,25,108.9,,0.531,,0
USER-009828,26-35,Buenos Aires,Mobile,Basic,15,1,496.7,27.0,7,109.4,4.9,0.705,1.0,0
USER-009829,18-25,Buenos Aires,Desktop,Free,83,3,298.12,85.0,8,37.1,6.7,0.47,1.08,1
USER-009830,36-45,Buenos Aires,Mobile,Free,290,37,353.21,,8,32.6,11.6,0.547,,1
USER-009831,36-45,Buenos Aires,Desktop,Free,298,30,139.12,102.0,27,49.8,,0.774,3.02,1
USER-009832,26-35,Rosario,Mobile,Premium,138,23,289.4,,26,31.9,16.2,0.376,5.0,1
USER-009833,36-45,Rosario,Desktop,Free,51,25,442.88,27.0,6,15.8,16.6,0.028,14.71,1
USER-009834,46-55,La Plata,Desktop,Free,317,13,269.91,48.0,12,5.9,11.3,0.333,1.23,1
USER-009835,26-35,La Plata,Mobile,Basic,123,37,409.87,,12,109.3,12.6,0.05,9.02,1
USER-009836,,Buenos Aires,Mobile,Premium,326,10,78.51,146.0,1,72.9,10.4,0.048,0.92,1
USER-009837,55+,Mendoza,Mobile,Premium,283,49,170.92,106.0,20,100.0,12.8,0.156,5.19,0
USER-009838,18-25,Buenos Aires,Mobile,Basic,136,40,479.48,44.0,24,68.2,13.3,0.603,,0
USER-009839,26-35,Buenos Aires,Desktop,Free,274,9,126.69,,5,110.6,10.0,0.147,0.99,1
USER-009840,46-55,Buenos Aires,Mobile,Basic,93,14,463.38,101.0,25,117.3,,0.231,4.52,1
USER-009841,36-45,La Plata,Tablet,Basic,263,31,465.17,28.0,10,40.4,12.7,0.464,3.54,0
USER-009842,46-55,Cordoba,Desktop,Free,271,18,372.37,117.0,26,,16.9,0.339,1.99,1
USER-009843,26-35,Otros,Mobile,Basic,309,12,120.56,135.0,12,6.8,1.7,0.781,1.17,0
USER-009844,36-45,Buenos Aires,Mobile,Free,365,22,237.94,,25,45.7,6.3,,,1
USER-009845,18-25,Rosario,Desktop,Free,126,6,25.24,23.0,24,32.6,1.3,0.066,1.43,0
USER-009846,36-45,Buenos Aires,Mobile,Enterprise,1,36,60.96,155.0,13,8.4,19.3,0.737,36.0,1
USER-009847,46-55,Rosario,Desktop,Free,227,0,85.24,,15,55.8,5.8,0.583,0.0,1
USER-009848,36-45,Buenos Aires,Tablet,Basic,349,9,74.35,71.0,27,102.4,17.0,0.201,0.77,1
USER-009849,18-25,,Tablet,Basic,118,5,76.85,131.0,2,76.3,11.1,0.766,1.27,1
USER-009850,26-35,La Plata,Mobile,Free,195,4,30.78,4.0,3,5.9,15.3,0.155,0.62,0
USER-009851,55+,Rosario,Mobile,Free,77,21,382.93,95.0,11,58.7,16.1,0.186,8.18,0
USER-009852,26-35,Buenos Aires,Mobile,Free,159,31,312.18,28.0,23,96.8,7.0,0.755,5.85,0
USER-009853,36-45,Cordoba,Mobile,Free,69,2,,66.0,1,54.1,9.0,0.494,0.87,0
USER-009854,36-45,Buenos Aires,Tablet,Premium,55,33,120.75,78.0,12,80.7,6.9,0.195,18.0,0
USER-009855,46-55,Buenos Aires,Tablet,Enterprise,25,29,325.43,49.0,1,5.7,9.9,,29.0,1
USER-009856,26-35,Rosario,Mobile,Basic,237,6,176.85,,16,94.3,9.5,0.661,0.76,0
USER-009857,18-25,,Desktop,Basic,272,32,388.76,128.0,9,64.3,11.7,,3.53,1
USER-009858,36-45,Mendoza,Desktop,Basic,11,46,206.72,64.0,13,58.1,4.4,0.031,46.0,1
USER-009859,26-35,La Plata,Tablet,Free,203,19,94.54,148.0,24,49.9,12.1,,2.81,0
USER-009860,36-45,Otros,Desktop,Free,129,43,404.71,,3,28.4,3.2,0.748,10.0,0
USER-009861,18-25,Buenos Aires,Tablet,Free,50,27,277.92,40.0,23,,12.8,,16.2,1
USER-009862,36-45,Rosario,Desktop,Premium,303,1,483.48,,16,81.7,10.6,0.698,0.1,1
USER-009863,18-25,Cordoba,Mobile,Basic,117,21,232.72,172.0,15,95.0,12.2,0.258,5.38,0
USER-009864,55+,Buenos Aires,Mobile,Premium,285,39,342.03,,25,32.5,19.9,,4.11,0
USER-009865,36-45,Buenos Aires,Desktop,Free,63,7,291.77,,8,,1.2,0.546,3.33,1
USER-009866,,Buenos Aires,Desktop,Free,165,26,281.25,8.0,5,60.7,2.4,0.652,4.73,0
USER-009867,55+,Rosario,,Premium,194,9,17.48,152.0,22,88.3,4.4,0.791,1.39,1
USER-009868,26-35,Cordoba,Desktop,Free,339,9,230.14,145.0,29,,7.5,0.097,0.8,0
USER-009869,26-35,Rosario,Mobile,Free,90,15,94.89,,17,16.5,18.0,0.586,5.0,0
USER-009870,26-35,Buenos Aires,Tablet,Basic,176,38,124.83,22.0,21,30.5,2.1,0.102,6.48,0
USER-009871,36-45,Mendoza,Tablet,Basic,313,7,217.83,135.0,10,56.7,3.9,0.397,0.67,1
USER-009872,36-45,Cordoba,Mobile,Enterprise,288,44,49.87,155.0,25,5.6,19.6,0.554,4.58,0
USER-009873,36-45,Cordoba,Desktop,Free,197,1,488.25,19.0,1,67.1,9.3,0.357,,0
USER-009874,26-35,La Plata,Mobile,Basic,309,23,413.61,96.0,6,36.3,1.4,0.785,2.23,0
USER-009875,18-25,Buenos Aires,Mobile,Basic,356,32,157.57,136.0,18,78.6,6.0,,2.7,0
USER-009876,36-45,Cordoba,Desktop,Basic,324,20,,144.0,11,52.5,10.9,,1.85,1
USER-009877,18-25,Mendoza,Mobile,,327,44,243.61,56.0,20,,5.0,0.121,4.04,0
USER-009878,18-25,Mendoza,Desktop,Free,321,48,80.65,,9,88.3,17.7,0.242,,1
USER-009879,36-45,Buenos Aires,Desktop,Basic,73,32,233.72,16.0,8,28.7,3.8,0.586,13.15,0
USER-009880,46-55,Rosario,,Premium,152,47,65.48,44.0,25,74.9,,0.251,9.28,1
USER-009881,18-25,Buenos Aires,Mobile,Premium,296,45,213.5,3.0,20,79.2,5.2,0.501,4.56,1
USER-009882,46-55,Cordoba,Mobile,Basic,56,2,490.42,72.0,7,1.5,3.6,0.511,1.07,0
USER-009883,36-45,Cordoba,Mobile,Free,258,33,,27.0,9,55.1,14.8,,3.84,1
USER-009884,18-25,Mendoza,Mobile,Basic,298,2,,,1,7.7,,0.373,0.2,1
USER-009885,36-45,Cordoba,Mobile,Free,239,4,450.35,92.0,20,29.2,17.7,,,1
USER-009886,36-45,Buenos Aires,Desktop,Free,68,27,,126.0,10,118.0,11.1,0.655,11.91,0
USER-009887,18-25,Buenos Aires,Mobile,Free,281,14,18.93,38.0,9,29.9,1.8,0.533,1.49,1
USER-009888,26-35,Rosario,Mobile,Basic,357,14,140.14,157.0,25,12.5,11.9,0.759,1.18,0
USER-009889,26-35,Otros,Desktop,Free,299,14,248.41,7.0,14,97.7,16.1,0.397,1.4,0
USER-009890,18-25,Otros,Tablet,Basic,228,17,151.81,8.0,21,24.6,9.7,0.045,2.24,1
USER-009891,36-45,Mendoza,Mobile,Basic,8,40,454.71,21.0,21,92.5,11.3,0.053,40.0,1
